OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS,SHAPE
3458574,04092018925,Mayami,3501 CAPITAL BLVD,132,RALEIGH,NC,27604-3370,,2022/08/05 04:00:00+00,Restaurant,24318,-78.58692931,35.82783317,M,
3458575,04092018926,Brew Coffee Bar- McNeill Pointe,2310 BALE ST ,Suite 106,RALEIGH,NC,27608,(919) 455-1719,2022/08/08 04:00:00+00,Restaurant,24325,-78.6274814,35.81292749,M,
3458576,04092018914,La Victoria,2025 RENAISSANCE PARK PL ,,CARY,NC,27513,(919) 602-4152,2022/07/20 04:00:00+00,Restaurant,24324,-78.77209635,35.82792133,M,
3458577,04092018927,Brew Coffee Bar- Cary Theater,122 E CHATHAM ST ,SUITE 112,CARY,NC,27511,(919) 377-1472,2022/08/08 04:00:00+00,Restaurant,24326,-78.78039644,35.78710751,M,
3458578,04092141865,Apex Friendship High School Concessions,7801 Humie Olive RD ,,APEX,NC,27502,(919) 694-0500,2022/08/09 04:00:00+00,Limited Food Service,24330,-78.91098372,35.70021153,M,
3458579,04092025451,Masa,5959 Triangle Town BLVD ,,RALEIGH,NC,27616,(919) 457-8935,2022/08/09 04:00:00+00,Food Stand,24327,-78.576038,35.86600165,M,
3458580,04092030589,Mad Pita  (WCID #886),2648 Timber DR ,2648 Timber Dr. Garner NC 27529 ,GARNER,NC,27529,(919) 758-2102,2022/08/12 04:00:00+00,Mobile Food Units,24336,-78.63679232,35.71605085,M,
3458581,04092018928,Firehouse Subs #122,260 Grande Heights DR ,,CARY,NC,27513,(919) 468-1822,2022/08/15 04:00:00+00,Restaurant,24337,-78.78057485,35.80470293,M,
3458582,04092300295,Compare Foods Meat Market,320 N Arendell AVE ,,ZEBULON,NC,27597,(919) 269-9481,2022/08/01 04:00:00+00,Meat Market,24338,-78.31372374,35.82428456,M,
3458583,04092025452,Compare Foods Produce Market,320 N Arendell  AVE ,,ZEBULON,NC,27597,(919) 269-9481,2022/08/01 04:00:00+00,Food Stand,24339,-78.31372374,35.82428456,M,
3458584,04092018929,K & W Cafeteria,3620 BASTION LN ,,RALEIGH,NC,27604,(919) 231-9242,2022/08/15 04:00:00+00,Restaurant,24340,-78.582419,35.79755701,M,
3458585,04092018930,Lilly's Pizza,1813 GLENWOOD AVE ,,RALEIGH,NC,27608-2323,(919) 833-0226,2022/08/16 04:00:00+00,Restaurant,24343,-78.64652514,35.80484566,M,
3458586,04092018931,Chaat Mandi,1125 Hatches Pond LN ,,MORRISVILLE,NC,27560,(919) 535-3020,2022/08/23 04:00:00+00,Restaurant,24351,-78.84968191,35.82663584,M,
3458587,04092050034,Cardinal Charter School Cafeteria,6057 Taylor  RD ,,WENDELL,NC,27591,(984) 849-0922,2022/08/12 04:00:00+00,Private School Lunchrooms,24356,-78.42929721,35.77693658,M,
3458588,04092110547,Fuller Elementary Cafeteria,806 Calloway RD ,,RALEIGH,NC,27610,(919) 856-7625,2022/08/04 04:00:00+00,Public School Lunchrooms,24355,-78.6240614,35.75492226,M,
3458589,04092018935,Global Village Organic Coffee,2428 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(908) 892-5817,2022/08/25 04:00:00+00,Restaurant,24360,-78.66770188,35.78790893,M,
3458590,04092040398,Wicked Links Sausage Company (WCID #888),3200-117 Gresham Lake RD ,,RALEIGH,NC,27615,(919) 271-9141,2022/08/25 04:00:00+00,Pushcarts,24361,-78.58228724,35.88437057,M,
3458591,04092030591,The Golden Empanada (WCID #885)                            ,2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 264-0073,2022/08/19 04:00:00+00,Mobile Food Units,24362,-78.63902823,35.7520526,M,
3458592,04092030590,Mr. Guac's Tacos (WCID #887)                ,8320-108 Litchford  RD ,,RALEIGH,NC,27615,(919) 935-6436,2022/08/18 04:00:00+00,Mobile Food Units,24363,-78.59988047,35.89223606,M,
3458593,04092030592,Tombachi Restaurants (WCID #889)                    ,2161 S Wilmington  ST ,,RALEIGH,NC,27603,(704) 654-8119,2022/08/25 04:00:00+00,Mobile Food Units,24364,-78.63902823,35.7520526,M,
3458594,04092018938,East Coast Wings and Grill,12646 Capital  BLVD ,Unit 168,WAKE FOREST,NC,27587,(757) 275-3240,2022/09/01 04:00:00+00,Restaurant,24372,-78.53001025,35.98759087,M,
3458595,04092018936,Bowlba Cafe,3607 Falls River  AVE ,Ste 117,RALEIGH,NC,27614,(305) 781-9828,2022/08/29 04:00:00+00,Restaurant,24368,-78.56497149,35.9295858,M,
3458596,04092025457,PICO DE GALLO,102 W Fourth ST ,,WENDELL,NC,27591,(919) 626-0009,2022/08/26 04:00:00+00,Food Stand,24375,-78.37128046,35.7830305,M,
3458597,04092018932,Raleigh Cheesy,3075 Medlin DR ,,RALEIGH,NC,27607,(984) 242-0365,2022/06/24 04:00:00+00,Restaurant,24376,-78.67723095,35.80950917,M,
3458598,04092025454,Reef Kitchen Food Hall @ RDU,2400 John Brantley Blvd. ,,MORRISVILLE,NC,27560,(919) 840-2123,2022/06/23 04:00:00+00,Food Stand,24378,-78.78941368,35.86968216,M,
3458599,04092018933,Fat Tuesday ,5821 Poyner Village Pkwy ,,RALEIGH,NC,27616,(919) 594-1884,2022/07/28 04:00:00+00,Restaurant,24379,-78.57119108,35.86392064,M,
3458600,04092018934,Elements Cafe @ Jordan Hall (NCSU),2800 Faucette DR ,,RALEIGH,NC,27607,(919) 515-7205,2022/08/15 04:00:00+00,Restaurant,24381,-78.67872347,35.78447993,M,
3458601,04092025453,Starbucks in Target,4191 The Circle at North Hills ,,RALEIGH,NC,27609,(919) 781-9848,2022/06/23 04:00:00+00,Food Stand,24377,-78.64231689,35.83634541,M,
3458602,04092018941,Chick-Fil-A #1359,1460 N Main St,,FUQUAY-VARINA,NC,27526,(919) 577-1030,2022/08/05 04:00:00+00,Restaurant,24390,-78.76758303,35.59382297,M,
3458603,04092018939,Happy & Hale,8711 Six Forks RD ,,RALEIGH,NC,27615,(984) 232-0038,2022/08/29 04:00:00+00,Restaurant,24389,-78.65461063,35.89932731,M,
3458604,04092018942,M Sushi/M Test Kitchen,4 Fenton Main St ,,CARY,NC,27511,(919) 377-2204,2022/09/05 04:00:00+00,Restaurant,24391,-78.7585471,35.78079776,M,
3458605,04092018943,COLLETTA,1 FENTON MAIN ST,,CARY,NC,27511,(919) 766-0062,2022/09/18 04:00:00+00,Restaurant,24392,-78.7585471,35.78079776,M,
3458606,04092018945,Superica,25 Fenton Main ST ,Ste 110,CARY,NC,27511,(919) 443-0746,2022/09/18 04:00:00+00,Restaurant,24393,-78.7585471,35.78079776,M,
3458607,04092018946,Cru Food and Wine,9 FENTON MAIN ST,,CARY,NC,27511,(929) 377-2079,2022/08/18 04:00:00+00,Restaurant,24394,-78.7585471,35.78079776,M,
3458608,04092019320,Lovegrass Kitchen,300 S Main ST ,Ste 108,HOLLY SPRINGS,NC,27540,(919) 205-8426,2022/07/26 04:00:00+00,Restaurant,24395,-78.83425908,35.64817337,M,
3458609,04092141866,Willow Spring H.S. Outdoor Home Concessions,1704 Old Honeycutt Rd,,FUQUAY-VARINA,NC,27526,(919) 694-8030,2022/08/08 04:00:00+00,Limited Food Service,24399,-78.73713953,35.57530164,M,
3458610,04092141867,Willow Spring H.S. Outdoor Visitor Concessions,1704 Old Honeycutt Rd,,FUQUAY-VARINA,NC,27526,(919) 694-8030,2022/08/08 04:00:00+00,Limited Food Service,24400,-78.73713953,35.57530164,M,
3458611,04092141868,Willow Spring H.S. Indoor Concessions,1704 Old Honeycutt Rd,,FUQUAY-VARINA,NC,27526,(919) 694-8030,2022/08/08 04:00:00+00,Limited Food Service,24401,-78.73713953,35.57530164,M,
3458612,04092018954,Sushi Little Tokyo Restaurant,1401 SE Maynard RD ,Ste J,CARY,NC,27511,(919) 651-0077,2022/09/13 04:00:00+00,Restaurant,24405,-78.76423194,35.78997868,M,
3458613,04092018953,Strike & Barrel,413 Brooks  ST ,,WAKE FOREST,NC,27587,(919) 488-4651,2022/09/07 04:00:00+00,Restaurant,24403,-78.50875692,35.97419021,M,
3458614,04092018944,FF Chicken,8531 Brier Creek PKY ,Suite 109,RALEIGH,NC,27617,(984) 244-7127,2022/09/09 04:00:00+00,Restaurant,24406,-78.78334835,35.9068519,M,
3458615,04092018958,Hibachi China 88,239 Timber  DR ,,GARNER,NC,27529,(984) 202-5880,2022/09/14 04:00:00+00,Restaurant,24410,-78.60613274,35.68500311,M,
3458616,04092025459,Little Caesars Pizza #2002-12,4610 Capital  BLVD ,,RALEIGH,NC,27604,(919) 877-8600,2022/09/15 04:00:00+00,Food Stand,24411,-78.57926433,35.84834257,M,
3458617,04092018957,Graham Building Kitchen,1025 Blue Ridge RD ,,RALEIGH,NC,27607,(919) 821-7400,2022/09/14 04:00:00+00,Restaurant,24409,-78.71515946,35.79630442,M,
3458618,04092018959,Mi Cancun #3,1400 Boulderstone WAY ,,CARY,NC,27519,(984) 333-0069,2022/09/19 04:00:00+00,Restaurant,24423,-78.84803883,35.79230834,M,
3458619,04092025456,Phillips Humble Catering @ Hubb Kitchen #1,1129 Corporation PKY ,Suite 199,RALEIGH,NC,27610,(919) 737-5388,2022/08/19 04:00:00+00,Food Stand,24425,-78.56954858,35.79505358,M,
3458620,04092018955,Tru by Hilton Raleigh/Garner (Food Service),565 US 70  HWY E ,,GARNER,NC,27529,(919) 329-6090,2022/08/30 04:00:00+00,Restaurant,24427,-78.59024758,35.7000941,M,
3458621,04092018960,Himalayan Grill and Bar,1207 Kildaire Farm RD ,Ste J,CARY,NC,27511-7704,(919) 377-0117,2022/09/21 04:00:00+00,Restaurant,24430,-78.78219418,35.76380551,M,
3458622,04092018956,The BBQ Lab North Hills,4120 Main at North Hills ,Suite 135,RALEIGH,NC,27609,(919) 900-8426,2022/09/13 04:00:00+00,Restaurant,24428,-78.64297679,35.83719099,M,
3458623,04092040399,Supa Dawgz   (WCID #899),1155 Timber DR E ,,GARNER,NC,27529,(919) 798-2262,2022/09/23 04:00:00+00,Pushcarts,24446,-78.57544624,35.68894411,M,
3458624,04092018951,Eggs Up Grill Garner,2686 Timber Dr,,GARNER,NC,27529,(919) 364-8560,2022/09/06 04:00:00+00,Restaurant,24478,-78.63679232,35.71605085,M,
3458625,04092160093,Spring Arbor of Cary Food Service,1705 Kildaire Farm RD ,,CARY,NC,27511,(919) 388-9635,2022/09/26 04:00:00+00,Institutional Food Service,24449,-78.78033719,35.74536577,M,
3458626,04092018940,Sheetz #365,1655 N Main St,,FUQUAY-VARINA,NC,27526,(919) 577-2215,2022/08/31 04:00:00+00,Restaurant,24479,-78.76014604,35.5969458,M,
3458627,04092018950,The Gyro Spot,1005 E Broad St,,FUQUAY-VARINA,NC,27526,(919) 285-3608,2022/09/06 04:00:00+00,Restaurant,24480,-78.78267477,35.59365979,M,
3458628,04092018949,Dirty V,1001 Davis Dr,,APEX,NC,27523,(919) 900-0589,2022/09/08 04:00:00+00,Restaurant,24481,-78.848894,35.75386935,M,
3458629,04092018961,The Perk Cafe,3025 CARRINGTON MILL BLVD ,,MORRISVILLE,NC,27560,(919) 418-2149,2022/09/28 04:00:00+00,Restaurant,24489,-78.83271675,35.8650279,M,
3458630,04092025460,Community Commissary Garner,160 SOMMERVILLE PARK RD ,,RALEIGH,NC,27603,(919) 594-4767,2022/09/28 04:00:00+00,Food Stand,24490,-78.65006114,35.69421011,M,
3458631,04092030595,Naked Empanadas (WCID #892) ,203 Capcom AVE ,,WAKE FOREST ,NC,27587,(919) 559-9019,2022/09/29 04:00:00+00,Mobile Food Units,24515,-78.52653351,35.94922371,M,
3458632,04092141869,North Raleigh Christian Academy Outdoor Concession,7300  Perry Creek RD ,,RALEIGH,NC,27616,(919) 630-7106,2022/10/03 04:00:00+00,Limited Food Service,24589,-78.54259566,35.88061824,M,
3458633,04092030594,Wild Mojo (WCID #900) ,2411 E Millbrook  RD ,Unit 106,RALEIGH,NC,27604,(610) 662-9639,2022/09/29 04:00:00+00,Mobile Food Units,24513,-78.59474248,35.84866623,M,
3458634,04092018963,Which Wich #770,2808 Rogers RD ,Suite 100,WAKE FOREST,NC,27587,(919) 761-5172,2022/10/11 04:00:00+00,Restaurant,24611,-78.52660249,35.95272354,M,
3458635,04092030596,Finca Burger (WCID #901),903 N Smithfield RD ,,KNIGHTDALE,NC,27545,(919) 539-6780,2022/10/07 04:00:00+00,Mobile Food Units,24604,-78.48796386,35.7957655,M,
3458636,04092025461,Refuel #176,6700 Hilburn DR ,,RALEIGH,NC,27613,(919) 322-2790,2022/10/12 04:00:00+00,Food Stand,24622,-78.71533778,35.87241732,M,
3458637,04092018964,Good Day Good Night,603 W MORGAN ST ,,RALEIGH,NC,27603-1829,(984) 275-2220,2022/10/10 04:00:00+00,Restaurant,24617,-78.64794639,35.77972726,M,
3458638,04092025462,Miss Chang An,311 Ashville AVE ,STE J,CARY,NC,27518,(919) 890-5011,2022/10/13 04:00:00+00,Food Stand,24626,-78.78493552,35.73790444,M,
3458639,04092018966,Smiths Smokehouse and Smoothies,1318 S MAIN ST ,Suite 104,WAKE FOREST,NC,27587,(919) 746-3905,2022/10/18 04:00:00+00,Restaurant,24634,-78.51926333,35.9609338,M,
3458640,04092141870,Southeast Raleigh HS Outdoor Concession,2600 Rock Quarry RD ,,RALEIGH,NC,27610,(919) 324-5905,2022/10/06 04:00:00+00,Limited Food Service,24635,-78.60409689,35.74535559,M,
3458641,04092141871,Southeast Raleigh HS Indoor Concession,2600 Rock Quarry RD ,,RALEIGH,NC,27610,(919) 324-5905,2022/10/06 04:00:00+00,Limited Food Service,24636,-78.60409689,35.74535559,M,
3458642,04092025463,Paseo,706 Money  CT ,,KNIGHTDALE,NC,27545,(919) 710-2492,2022/10/20 04:00:00+00,Food Stand,24641,-78.47298186,35.79888799,M,
3458643,04092300297,Dukkan Market & Butcher Shop,7810 Target  CIR ,Ste 105,RALEIGH,NC,27616,(919) 703-0031,2022/10/13 04:00:00+00,Meat Market,24644,-78.57108515,35.86643206,M,
3458644,04092160094,Spring Arbor of Apex Food Service,901 Spring Arbor CT ,,APEX,NC,27502,(919) 303-9990,2022/10/20 04:00:00+00,Institutional Food Service,24642,-78.86469173,35.73535585,M,
3458645,04092018968,Piada Italian Street Food,2016 Market Center DR ,,MORRISVILLE,NC,27560,(919) 371-0787,2022/10/17 04:00:00+00,Restaurant,24647,-78.81670042,35.80776192,M,
3458646,04092030598,Truman’s Smoke House and Kitchen (WCID #894),1600 Olive Chapel RD ,,APEX,NC,27502,(919) 530-9965,2022/10/20 04:00:00+00,Mobile Food Units,24654,-78.89057874,35.73813869,M,
3458647,04092030599,Chop Naija Kitchen (WCID #895),3520 Capital  BLVD ,,RALEIGH,NC,27604,(919) 758-3571,2022/10/21 04:00:00+00,Mobile Food Units,24655,-78.58408349,35.82807441,M,
3458648,04092025464,Grazin Gals@TKA,2161 S Wilmington  ST ,,RALEIGH,NC,27603,(919) 406-4628,2022/10/21 04:00:00+00,Food Stand,24656,-78.63902823,35.7520526,M,
3458649,04092018971,Applebee's # 1126,7831 Target  CIR ,,RALEIGH,NC,27614,(919) 872-2401,2022/10/25 04:00:00+00,Restaurant,24660,-78.57080607,35.86695398,M,
3458650,04092018970,Applebee's # 1086,6609 Knightdale BLVD ,,KNGIHTDALE,NC,27545,(919) 266-5939,2022/10/25 04:00:00+00,Restaurant,24659,-78.50745168,35.79704182,M,
3458651,04092018973,Applebee's #1125 ,1480 N Main ST ,,FUQUAY VARINA ,NC,27526,(919) 552-1521,2022/10/25 04:00:00+00,Restaurant,24662,-78.76682169,35.59397496,M,
3458652,04092018974,Applebee's #1118,11805 Retail DR ,,WAKE FOREST,NC,27587,(919) 488-0101,2022/10/26 04:00:00+00,Restaurant,24663,-78.54257483,35.96854788,M,
3458653,04092018977,Taqueria Los Toros,2811 Hillsborough  ST ,Unit 109,RALEIGH,NC,27607,(919) 896-6661,2022/10/26 04:00:00+00,Restaurant,24667,-78.67493897,35.78888926,M,
3458654,04092018976,Applebee's #1109,501 E. Six Forks RD ,,RALEIGH,NC,27609,(919) 856-9030,2022/10/27 04:00:00+00,Restaurant,24666,-78.62327656,35.81997382,M,
3458655,04092018979,Mitch's Tavern,2426 HILLSBOROUGH ST ,,RALEIGH,NC,27607-7248,(818) 345-3296,2022/10/28 04:00:00+00,Restaurant,24670,-78.66770188,35.78790893,M,
3458656,04092110548,APEX FRIENDSHIP ELEM. CAFE.,7901 HUMIE OLIVE RD,,APEX,NC,27502-9048,(919) 694-8454,2022/08/17 04:00:00+00,Public School Lunchrooms,24674,-78.91098372,35.70021153,M,
3458657,04092018975,Apple Cafe Macs Espresso Bar,301 METLIFE WAY,,CARY,NC,27513,,2022/11/01 04:00:00+00,Restaurant,24689,-78.79710342,35.83059458,M,
3458658,04092018981,Tandoori Trail,2017 CREEKSIDE LANDING DR,,APEX,NC,27502,(919) 679-7400,2022/11/01 04:00:00+00,Restaurant,24690,-78.8866569,35.74513927,M,
3458659,04092018980,Chick-fil-a North Hills,4154 Main at North Hills ST ,Suite 114,RALEIGH,NC,27609,(919) 510-0100,2022/11/01 04:00:00+00,Restaurant,24683,-78.64297679,35.83719099,M,
3458660,04092018988,The Raleigh Wine Shop,317 S BLOODWORTH ST,,RALEIGH,NC,27601,(919) 803-5473,2022/11/02 04:00:00+00,Restaurant,24693,-78.63312881,35.77584717,M,
3458661,04092018987,Pollo Campero,8300 LITCHFORD RD ,,RALEIGH,NC,27615,(919) 301-8475,2022/11/02 04:00:00+00,Restaurant,24695,-78.60122673,35.89213664,M,
3458662,04092018989,Biggby Coffee,5424 SIX FORKS RD,,RALEIGH,NC,27609,(252) 714-9020,2022/11/03 04:00:00+00,Restaurant,24694,-78.64059755,35.85499399,M,
3458663,04092018990,J. Betski's,1916 BERNARD ST,,RALEIGH,NC,27608,(919) 803-0008,2022/11/03 04:00:00+00,Restaurant,24697,-78.6305369,35.8074925,M,
3458664,04092018991,BB's Crispy Chicken,1147 PARKSIDE MAIN ST,,CARY,NC,27519,(984) 272-3500,2022/11/03 04:00:00+00,Restaurant,24696,-78.89104131,35.84748842,M,
3458665,04092018993,Hoppy House Taproom & Hangout Place,10966 CHAPEL HILL RD,,MORRISVILLE,NC,27560,,2022/11/03 04:00:00+00,Restaurant,24706,-78.84122141,35.85590291,M,
3458666,04092025468,Extreme Culinary Creations by R & A @ Hubb Kitchen #1,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610,,2022/11/03 04:00:00+00,Food Stand,24707,-78.56954858,35.79505358,M,
3458667,04092018992,Las Ramblas,141 PARK AT NORTH HILLS ST,UNIT 100,RALEIGH,NC,27609-5990,(919) 322-4338,2022/11/03 04:00:00+00,Restaurant,24705,-78.63883981,35.83739883,M,
3458668,04092018995,Carajillo's Mexican Grill,4205 Fayettevile RD ,,RALEIGH,NC,27603,(919) 977-0149,2022/11/04 04:00:00+00,Restaurant,24713,-78.65211655,35.72148835,M,
3458669,04092018952,Wendy's 13660 (Wendell Falls),2297 Wendell Falls PKY ,,RALEIGH,NC,27591,(919) 374-7214,2022/09/09 04:00:00+00,Restaurant,24398,-78.43559053,35.779832,M,
3458670,04092019002,Subway #40395,7016 GB Alford HWY ,,HOLLY SPRINGS,NC,27540,(919) 552-1617,2022/11/08 05:00:00+00,Restaurant,24718,-78.83404691,35.63635562,M,
3458671,04092025450,Knightdale High School Baseball Concesions,101 Bryan Chalk LN ,,Knightdale,NC,27545,(984) 234-8298,2022/08/04 04:00:00+00,Food Stand,24313,-78.47475666,35.81030075,M,
3458672,04092018994,Vegan Community Kitchen,803 E Williams ST ,,APEX,NC,27502,(919) 372-5027,2022/11/04 04:00:00+00,Restaurant,24709,-78.84409317,35.72219936,M,
3458673,04092019005,Longleaf Swine BBQ,300 E EDENTON ST,,RALEIGH,NC,27601,(910) 330-0702,2022/11/09 05:00:00+00,Restaurant,24721,-78.63447339,35.78088842,M,
3458674,04092019003,Wake Oasis Coffee,1750 OLIVE CHAPEL RD,,APEX,NC,27502,(919) 367-6376,2022/11/08 05:00:00+00,Restaurant,24722,-78.89528074,35.73604019,M,
3458675,04092019006,Giorgio Pizza Bar,141 PARK AT NORTH HILLS ST,Suite 112,RALEIGH,NC,27609,(919) 896-6007,2022/11/09 05:00:00+00,Restaurant,24720,-78.63883981,35.83739883,M,
3458676,04092019007,Fresko Greek Kitchen,8107 CREEDMOOR RD,Suite 110,RALEIGH,NC,27613-4487,(919) 917-7124,2022/11/09 05:00:00+00,Restaurant,24723,-78.68116671,35.89788698,M,
3458677,04092141872,Southern Wake Academy Concession Stand,5108 Old Powell RD ,,HOLLY SPRINGS,NC,27540,(919) 866-2240,2022/11/04 04:00:00+00,Limited Food Service,24728,-78.81920201,35.61277696,M,
3458678,04092019010,Brier Pointe Retirement Community Restaurant,5911 MCCRIMMON PKY ,,MORRISVILLE,NC,27560,(913) 481-8973,2022/11/15 05:00:00+00,Restaurant,24736,-78.84601765,35.83931566,M,
3458679,04092025470,Sheila's Aussie Bakery,160 SOMMERVILLE PARK RD ,,RALEIGH,NC,27603,(603) 545-1642,2022/11/15 05:00:00+00,Food Stand,24737,-78.65006114,35.69421011,M,
3458680,04092040400,Jumping Joe's (WCID #903),1155 Timber DR E ,,Garner,NC,27529,(919) 605-5591,2022/11/17 05:00:00+00,Pushcarts,24745,-78.57544624,35.68894411,M,
3458681,04092019011,Jersey Mike's #3157,1009 Stadium  DR ,Suite 116,WAKE FOREST,NC,27587,(919) 277-0623,2022/11/18 05:00:00+00,Restaurant,24746,-78.52990283,35.98957154,M,
3458682,04092018996,Jersey Mike's #3149,3201-139 Edwards Mill RD ,,RALEIGH,NC,27612,(984) 202-5627,2022/11/18 05:00:00+00,Restaurant,24747,-78.70695545,35.82544758,M,
3458683,04092019013,Jersey Mike's #3189,166 Cabela Dr ,,GARNER,NC,27529,(919) 999-1540,2022/11/18 05:00:00+00,Restaurant,24749,-78.58356058,35.69798885,M,
3458684,04092019012,Jersey Mike's #3101,14460 Falls of Neuse  RD ,Unit 113,RALEIGH,NC,27587,(919) 488-0262,2022/11/18 05:00:00+00,Restaurant,24748,-78.54362149,35.94386897,M,
3458685,04092019015,Jersey Mike's #3131,6176 Falls of Neuse  RD ,Unit 104,RALEIGH,NC,27609,(919) 870-7827,2022/11/18 05:00:00+00,Restaurant,24750,-78.62018089,35.86656916,M,
3458686,04092018999,Jersey Mike's #3024,701 Cary Towne BLVD ,,CARY,NC,27511,(919) 461-8100,2022/11/18 05:00:00+00,Restaurant,24751,-78.76677184,35.77674902,M,
3458687,04092018997,Jersey Mike's #3127,280  Meeting ST ,,CARY,NC,27518,(919) 459-8896,2022/11/18 05:00:00+00,Restaurant,24752,-78.74478994,35.75665901,M,
3458688,04092019014,Jersey Mike's #3151,6727-C Knightdale Blvd,,KNIGHTDALE,NC,27545,(919) 295-4661,2022/11/18 05:00:00+00,Restaurant,24753,-78.50344844,35.79796133,M,
3458689,04092018998,Jersey Mike's #3099,3490 Kildaire Farm RD ,Ste 172,CARY,NC,27518,(919) 363-1827,2022/11/18 05:00:00+00,Restaurant,24754,-78.79652285,35.70711427,M,
3458690,04092019001,Jersey Mike's #3176,242 Grand Hill PL ,,HOLLY SPRINGS,NC,27540,(919) 345-2290,2022/11/18 05:00:00+00,Restaurant,24755,-78.84589725,35.66566995,M,
3458691,04092018982,Jersey Mike's #3002,5910 Duraleigh RD ,STE 119,RALEIGH,NC,27612,(919) 787-2540,2022/11/18 05:00:00+00,Restaurant,24756,-78.71199827,35.85872108,M,
3458692,04092019000,Jersey Mike's #3021,701 N Main ST ,,FUQUAY-VARINA,NC,27529,(919) 557-3000,2022/11/18 05:00:00+00,Restaurant,24757,-78.79264676,35.59174506,M,
3458693,04092018984,Jersey Mike's #3181,4205 Corners PKY ,Suite 105,RALEIGH,NC,27617,(919) 949-1539,2022/11/18 05:00:00+00,Restaurant,24759,-78.78791959,35.9189124,M,
3458694,04092018986,Jersey Mike's #3229,13220 Strickland RD ,STE 168,RALEIGH,NC,27613-5213,(919) 436-3266,2022/11/18 05:00:00+00,Restaurant,24758,-78.72593594,35.90878681,M,
3458695,04092018983,Jersey Mike's #3150,3608 Davis DR ,Ste 100,MORRISVILLE,NC,27560,(919) 380-0289,2022/11/18 05:00:00+00,Restaurant,24761,-78.84755867,35.82155875,M,
3458696,04092018985,Jersey Mike's #3136,7177 O'Kelly Chapel RD ,,CARY,NC,27519,(919) 388-2200,2022/11/18 05:00:00+00,Restaurant,24760,-78.8882479,35.8441495,M,
3458697,04092019016,Crisp Goldens,1213 HILLSBOROUGH ST,,RALEIGH,NC,27603,(919) 803-4012,2022/11/21 05:00:00+00,Restaurant,24765,-78.65594789,35.78286893,M,
3458698,04092019018,The Oak,4035 Lake Boone TRL ,Ste 115,RALEIGH,NC,27607,(919) 787-9100,2022/11/21 05:00:00+00,Restaurant,24767,-78.6970997,35.81457601,M,
3458699,04092019017,Chick-fil-A  #04618,651 E SIX FORKS RD,,RALEIGH,NC,27609,(336) 486-4489,2022/11/21 05:00:00+00,Restaurant,24766,-78.62160697,35.81939891,M,
3458700,04092025471,Flavor District,11016 Capital Blvd,,WAKE FOREST,NC,27587,(919) 263-8837,2022/11/18 05:00:00+00,Food Stand,24768,-78.53774541,35.94776496,M,
3458701,04092019019,Jersey Mike's #3130,4121 New Bern AVE ,Ste 101,RALEIGH,NC,27610,(919) 231-0070,2022/11/21 05:00:00+00,Restaurant,24772,-78.56526425,35.80114582,M,
3458702,04092019009,McDonald's #33850,601 Corporate Center DR ,,RALEIGH,NC,27606,(919) 233-4144,2022/11/21 05:00:00+00,Restaurant,24776,-78.74074061,35.79000425,M,
3458703,04092019008,McDonald's #2510,3710 Western BLVD ,,RALEIGH,NC,27606,(919) 833-7882,2022/11/21 05:00:00+00,Restaurant,24777,-78.68803646,35.78529767,M,
